sample,fluid,percentage,time(days),start_date,end_date,decalcified
molar_tooth,formic_acid,8%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,8%,19,06/03/2023,25/03/2023,no
molar_tooth,formic_acid,8%,3,06/03/2023,09/03/2023,no
molar_tooth,formic_acid,8%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,8%,14,06/03/2023,20/03/2023,no
molar_tooth,formic_acid,8%,12,06/03/2023,18/03/2023,no
molar_tooth,formic_acid,8%,9,06/03/2023,15/03/2023,no
molar_tooth,formic_acid,8%,5,06/03/2023,11/03/2023,no
molar_tooth,formic_acid,8%,17,06/03/2023,23/03/2023,no
molar_tooth,formic_acid,8%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,8%,19,06/03/2023,25/03/2023,no
incisor_tooth,edta,14%,20,06/03/2023,26/03/2023,no
molar_tooth,formic_acid,8%,10,06/03/2023,16/03/2023,no
incisor_tooth,formic_acid,8%,22,06/03/2023,28/03/2023,no
canine_tooth,formic_acid,8%,22,06/03/2023,28/03/2023,no
molar_tooth,formic_acid,8%,9,06/03/2023,15/03/2023,no
molar_tooth,formic_acid,8%,15,06/03/2023,21/03/2023,no
molar_tooth,formic_acid,8%,14,06/03/2023,20/03/2023,no
molar_tooth,formic_acid,8%,15,06/03/2023,21/03/2023,no
canine_tooth,formic_acid,5%,20,06/03/2023,26/03/2023,no
molar_tooth,formic_acid,8%,12,06/03/2023,18/03/2023,no
molar_tooth,formic_acid,8%,3,06/03/2023,09/03/2023,no
canine_tooth,formic_acid,5%,20,06/03/2023,26/03/2023,no
molar_tooth,formic_acid,8%,18,06/03/2023,24/03/2023,no
molar_tooth,formic_acid,8%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,8%,14,06/03/2023,20/03/2023,no
molar_tooth,formic_acid,8%,12,06/03/2023,18/03/2023,no
molar_tooth,formic_acid,8%,17,06/03/2023,23/03/2023,no
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,12,06/03/2023,18/03/2023,yes
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,8,06/03/2023,14/03/2023,no
molar_tooth,formic_acid,10%,9,06/03/2023,15/03/2023,no
molar_tooth,formic_acid,10%,7,06/03/2023,13/03/2023,no
molar_tooth,formic_acid,10%,9,06/03/2023,15/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,2,06/03/2023,08/03/2023,no
molar_tooth,formic_acid,10%,7,06/03/2023,13/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,8,06/03/2023,14/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,1,06/03/2023,07/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,3,06/03/2023,09/03/2023,no
molar_tooth,formic_acid,10%,7,06/03/2023,13/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,8,06/03/2023,14/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,8,06/03/2023,14/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,1,06/03/2023,07/03/2023,no
molar_tooth,formic_acid,10%,10,06/03/2023,16/03/2023,no
molar_tooth,formic_acid,10%,3,06/03/2023,09/03/2023,no
molar_tooth,formic_acid,10%,7,06/03/2023,13/03/2023,no
molar_tooth,formic_acid,10%,9,06/03/2023,15/03/2023,no
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,6,06/03/2023,12/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,7,06/03/2023,13/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,9,06/03/2023,15/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,8,06/03/2023,14/03/2023,yes
molar_tooth,trichloroacetic_acid,5%,3,06/03/2023,09/03/2023,no
molar_tooth,trichloroacetic_acid,5%,3,06/03/2023,09/03/2023,no
molar_tooth,trichloroacetic_acid,5%,4,06/03/2023,10/03/2023,no
molar_tooth,trichloroacetic_acid,5%,5,06/03/2023,11/03/2023,no
molar_tooth,trichloroacetic_acid,5%,1,06/03/2023,07/03/2023,no
molar_tooth,trichloroacetic_acid,5%,2,06/03/2023,08/03/2023,no
molar_tooth,trichloroacetic_acid,5%,1,06/03/2023,07/03/2023,no
molar_tooth,trichloroacetic_acid,5%,3,06/03/2023,09/03/2023,no
molar_tooth,trichloroacetic_acid,5%,2,06/03/2023,08/03/2023,no
molar_tooth,trichloroacetic_acid,5%,5,06/03/2023,11/03/2023,no
molar_tooth,trichloroacetic_acid,5%,5,06/03/2023,11/03/2023,no
molar_tooth,trichloroacetic_acid,5%,3,06/03/2023,09/03/2023,no
molar_tooth,trichloroacetic_acid,5%,3,06/03/2023,09/03/2023,no
molar_tooth,trichloroacetic_acid,5%,1,06/03/2023,07/03/2023,no
molar_tooth,trichloroacetic_acid,5%,1,06/03/2023,07/03/2023,no
molar_tooth,trichloroacetic_acid,5%,2,06/03/2023,08/03/2023,no
molar_tooth,trichloroacetic_acid,5%,5,06/03/2023,11/03/2023,no
molar_tooth,trichloroacetic_acid,5%,4,06/03/2023,10/03/2023,no
molar_tooth,trichloroacetic_acid,5%,1,06/03/2023,07/03/2023,no
molar_tooth,trichloroacetic_acid,5%,1,06/03/2023,07/03/2023,no
molar_tooth,trichloroacetic_acid,5%,4,06/03/2023,10/03/2023,no
molar_tooth,trichloroacetic_acid,5%,5,06/03/2023,11/03/2023,no
molar_tooth,trichloroacetic_acid,5%,5,06/03/2023,11/03/2023,no
molar_tooth,trichloroacetic_acid,5%,2,06/03/2023,08/03/2023,no
molar_tooth,trichloroacetic_acid,5%,4,06/03/2023,10/03/2023,no
molar_tooth,trichloroacetic_acid,5%,5,06/03/2023,11/03/2023,no
molar_tooth,trichloroacetic_acid,5%,2,06/03/2023,08/03/2023,no
molar_tooth,trichloroacetic_acid,5%,5,06/03/2023,11/03/2023,no
molar_tooth,trichloroacetic_acid,5%,2,06/03/2023,08/03/2023,no
molar_tooth,trichloroacetic_acid,5%,1,06/03/2023,07/03/2023,no
incisor_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
incisor_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
incisor_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
canine_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
canine_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
canine_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
canine_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
canine_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
canine_tooth,edta,14%,97,06/03/2023,11/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,91,06/03/2023,05/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,87,06/03/2023,01/06/2023,no
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
molar_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
incisor_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
canine_tooth,edta,14%,98,06/03/2023,12/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
premolar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
molar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
molar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
molar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
molar_tooth,edta,14%,99,06/03/2023,13/06/2023,yes
molar_tooth,edta,14%,10,06/03/2023,16/03/2023,no
molar_tooth,edta,14%,14,06/03/2023,20/03/2023,no
canine_tooth,formic_acid,5%,32,06/03/2023,07/04/2023,no
molar_tooth,edta,14%,87,06/03/2023,01/06/2023,no
incisor_tooth,formic_acid,5%,42,06/03/2023,17/04/2023,yes
incisor_tooth,edta,14%,87,06/03/2023,01/06/2023,no
incisor_tooth,formic_acid,5%,42,06/03/2023,17/04/2023,yes
canine_tooth,edta,14%,87,06/03/2023,01/06/2023,no
canine_tooth,formic_acid,5%,20,06/03/2023,26/03/2023,no
canine_tooth,edta,14%,55,06/03/2023,30/04/2023,no
incisor_tooth,formic_acid,5%,42,06/03/2023,17/04/2023,yes
premolar_tooth,edta,14%,88,06/03/2023,02/06/2023,no
premolar_tooth,edta,14%,88,06/03/2023,02/06/2023,no
molar_tooth,edta,14%,15,06/03/2023,21/03/2023,no
canine_tooth,edta,14%,55,06/03/2023,30/04/2023,no
canine_tooth,formic_acid,5%,32,06/03/2023,07/04/2023,no
molar_tooth,edta,14%,88,06/03/2023,02/06/2023,no
molar_tooth,edta,14%,12,06/03/2023,18/03/2023,no
canine_tooth,edta,14%,32,06/03/2023,07/04/2023,no
canine_tooth,formic_acid,8%,20,06/03/2023,26/03/2023,no
incisor_tooth,formic_acid,5%,42,06/03/2023,17/04/2023,yes
premolar_tooth,edta,14%,60,06/03/2023,05/05/2023,no
molar_tooth,edta,14%,88,06/03/2023,02/06/2023,no
molar_tooth,edta,14%,60,06/03/2023,05/05/2023,no
incisor_tooth,edta,14%,60,06/03/2023,05/05/2023,no
molar_tooth,edta,14%,5,06/03/2023,11/03/2023,no
incisor_tooth,edta,14%,88,06/03/2023,02/06/2023,no
incisor_tooth,edta,14%,88,06/03/2023,02/06/2023,no
canine_tooth,edta,14%,88,06/03/2023,02/06/2023,no
canine_tooth,edta,14%,60,06/03/2023,05/05/2023,no
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
molar_tooth,formalin_nitric,10%,5,06/03/2023,11/03/2023,yes
